Title,Issue_Title,Issue_URL
"Volume 3 Issue 3, September 1988",Information Systems and Technology Application Portfolio Management – an Assessment of Matrix-Based Analyses,https://journals.sagepub.com/doi/abs/10.1177/026839628800300309
"Volume 3 Issue 3, September 1988",“Where Do I Speak into It?” – A Discussion of the Methods and Motivations of Natural Language Processing,https://journals.sagepub.com/doi/abs/10.1177/026839628800300310
"Volume 3 Issue 3, September 1988",Book Review: Distributed AI,https://journals.sagepub.com/doi/abs/10.1177/026839628800300311
"Volume 3 Issue 3, September 1988",Book Review: Functional Analysis of Office Requirements – a Multiperspective Approach,https://journals.sagepub.com/doi/abs/10.1177/026839628800300312
"Volume 3 Issue 2, June 1988",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839628800300201
"Volume 3 Issue 2, June 1988",Microcomputer-based Networks in Libraries and Information Services,https://journals.sagepub.com/doi/abs/10.1177/026839628800300202
"Volume 3 Issue 2, June 1988",A Study of the Use of Micro-based Networks in British Schools,https://journals.sagepub.com/doi/abs/10.1177/026839628800300203
"Volume 3 Issue 2, June 1988",Expert Decision-support Systems for Decision-making,https://journals.sagepub.com/doi/abs/10.1177/026839628800300204
"Volume 3 Issue 2, June 1988",Formulating Information Technology Legislation,https://journals.sagepub.com/doi/abs/10.1177/026839628800300205
"Volume 3 Issue 2, June 1988",Intelligent Computer-assisted Instruction (ICAI): Flexible Learning through Better Student-Computer Interaction,https://journals.sagepub.com/doi/abs/10.1177/026839628800300206
"Volume 3 Issue 2, June 1988",Travelling Electronic Highways,https://journals.sagepub.com/doi/abs/10.1177/026839628800300207
"Volume 3 Issue 2, June 1988",Declarative Languages for Advanced Information Technologies,https://journals.sagepub.com/doi/abs/10.1177/026839628800300208
"Volume 3 Issue 2, June 1988","Book Review: Computer Strategies, 1990-9: Technologies – Costs – Markets",https://journals.sagepub.com/doi/abs/10.1177/026839628800300209
"Volume 3 Issue 2, June 1988",Book Review: Information Analysis: Selected Readings,https://journals.sagepub.com/doi/abs/10.1177/026839628800300210
"Volume 3 Issue 2, June 1988","Book Review: Online information retrieval in practice. Proceedings of the 2nd UK Online User Group State of the Art Conference, Bristol, 1986",https://journals.sagepub.com/doi/abs/10.1177/026839628800300211
"Volume 3 Issue 2, June 1988",Book Review: Management Information Systems in Libraries and Information Services,https://journals.sagepub.com/doi/abs/10.1177/026839628800300212
"Volume 3 Issue 2, June 1988",Book Review: The Economics of Online,https://journals.sagepub.com/doi/abs/10.1177/026839628800300213
"Volume 3 Issue 2, June 1988",Book Review: Expert Systems in Libraries,https://journals.sagepub.com/doi/abs/10.1177/026839628800300214
"Volume 3 Issue 2, June 1988",Book Review: Man-Computer Interfaces: An Introduction to Software Design and Implementation,https://journals.sagepub.com/doi/abs/10.1177/026839628800300215
"Volume 3 Issue 1, March 1988",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839628800300101
"Volume 3 Issue 1, March 1988",The Dangers of AI in Information Systems as Exposed by the Field of Computers and Law,https://journals.sagepub.com/doi/abs/10.1177/026839628800300102
"Volume 3 Issue 1, March 1988",Legal Aspects of Knowledge-Based Technology,https://journals.sagepub.com/doi/abs/10.1177/026839628800300103
"Volume 3 Issue 1, March 1988",Transborder Data Flows and Law: Questions not Answers,https://journals.sagepub.com/doi/abs/10.1177/026839628800300104
"Volume 3 Issue 1, March 1988",Measuring the Productivity of Technical Documentation,https://journals.sagepub.com/doi/abs/10.1177/026839628800300105
"Volume 3 Issue 1, March 1988",Managing Information Systems in 1987: The Top Issues for IS Managers in the UK,https://journals.sagepub.com/doi/abs/10.1177/026839628800300106
"Volume 3 Issue 1, March 1988","Effectiveness and Competition – Linking Business Strategy, Organizational Culture and the Use of Information Technology",https://journals.sagepub.com/doi/abs/10.1177/026839628800300107
"Volume 3 Issue 1, March 1988",The New Industrial Society and its Infrastructure,https://journals.sagepub.com/doi/abs/10.1177/026839628800300108
"Volume 3 Issue 1, March 1988","Physical Uncertainty, Life and Practical Affairs",https://journals.sagepub.com/doi/abs/10.1177/026839628800300109
"Volume 3 Issue 1, March 1988",Book Review: Competing in Time: Using Telecommunications for Competitive Advantage,https://journals.sagepub.com/doi/abs/10.1177/026839628800300110
"Volume 3 Issue 1, March 1988",Book Review,https://journals.sagepub.com/doi/abs/10.1177/026839628800300111
"Volume 2 Issue 4, December 1987",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839628700200401
"Volume 2 Issue 4, December 1987",Characteristics of IT Innovation,https://journals.sagepub.com/doi/abs/10.1177/026839628700200402
"Volume 2 Issue 4, December 1987",Work Redesign in the Microelectronics Age: The New Challenges,https://journals.sagepub.com/doi/abs/10.1177/026839628700200403
"Volume 2 Issue 4, December 1987",Information Technology and Company Policy: Electronic Publishing,https://journals.sagepub.com/doi/abs/10.1177/026839628700200404
"Volume 2 Issue 4, December 1987",Strategic Planning of Information Communications Systems (SPICS),https://journals.sagepub.com/doi/abs/10.1177/026839628700200405
"Volume 2 Issue 4, December 1987",Invest and Survive-the Impact of Information Technology on the UK Car Components Industry,https://journals.sagepub.com/doi/abs/10.1177/026839628700200406
"Volume 2 Issue 4, December 1987",Towards a Concept of Pure Information,https://journals.sagepub.com/doi/abs/10.1177/026839628700200407
"Volume 2 Issue 4, December 1987",Can a Machine Understand?,https://journals.sagepub.com/doi/abs/10.1177/026839628700200408
"Volume 2 Issue 4, December 1987",Book Review: The Human Side of Advanced Manufacturing Technology,https://journals.sagepub.com/doi/abs/10.1177/026839628700200409
"Volume 2 Issue 4, December 1987","Book Review: Information Technology in the Humanities: Tools, Techniques and Applications",https://journals.sagepub.com/doi/abs/10.1177/026839628700200410
"Volume 2 Issue 4, December 1987",Book Review: The Information Weapon,https://journals.sagepub.com/doi/abs/10.1177/026839628700200411
"Volume 2 Issue 4, December 1987",Book Review: Software Engineering with Systems Analysis and Design,https://journals.sagepub.com/doi/abs/10.1177/026839628700200412
"Volume 2 Issue 3, September 1987",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839628700200301
"Volume 2 Issue 3, September 1987",Research in IT: Is There a Future for the UK?,https://journals.sagepub.com/doi/abs/10.1177/026839628700200302
"Volume 2 Issue 3, September 1987",A Manufacturing Systems Engineering View of IT Research and Development,https://journals.sagepub.com/doi/abs/10.1177/026839628700200303
"Volume 2 Issue 3, September 1987",IT Research Direction in the United Kingdom: The Danger of Future Collapse,https://journals.sagepub.com/doi/abs/10.1177/026839628700200304
"Volume 2 Issue 3, September 1987",The Role of Formal Methods in Software Development,https://journals.sagepub.com/doi/abs/10.1177/026839628700200305
"Volume 2 Issue 3, September 1987",IT and the UK Newspaper Industry,https://journals.sagepub.com/doi/abs/10.1177/026839628700200306
"Volume 2 Issue 3, September 1987",Information and its Relation to Formalisms for the Complexities of the Real World,https://journals.sagepub.com/doi/abs/10.1177/026839628700200307
"Volume 2 Issue 3, September 1987",The Polyhierarchic Model of Intelligence: A Critique of the Future of Intelligence Biological and Artificial,https://journals.sagepub.com/doi/abs/10.1177/026839628700200308
"Volume 2 Issue 3, September 1987",Book Review: The Information Edge,https://journals.sagepub.com/doi/abs/10.1177/026839628700200309
"Volume 2 Issue 2, June 1987",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839628700200201
"Volume 2 Issue 2, June 1987",Is Computing an Experimental Science?,https://journals.sagepub.com/doi/abs/10.1177/026839628700200202
"Volume 2 Issue 2, June 1987",Working with Formal Methods,https://journals.sagepub.com/doi/abs/10.1177/026839628700200203
"Volume 2 Issue 2, June 1987",Power and Limitations of Formal Methods for Software Fabrication,https://journals.sagepub.com/doi/abs/10.1177/026839628700200204
"Volume 2 Issue 2, June 1987",Formal Methods: A Commentary,https://journals.sagepub.com/doi/abs/10.1177/026839628700200205
"Volume 2 Issue 2, June 1987",Information Technology and People: The Challenge of Change,https://journals.sagepub.com/doi/abs/10.1177/026839628700200206
"Volume 2 Issue 2, June 1987",Beyond Information Technology: The Force of Human Reason,https://journals.sagepub.com/doi/abs/10.1177/026839628700200207
"Volume 2 Issue 2, June 1987",The Nature of Information,https://journals.sagepub.com/doi/abs/10.1177/026839628700200208
"Volume 2 Issue 2, June 1987",The Value of Information,https://journals.sagepub.com/doi/abs/10.1177/026839628700200209
"Volume 2 Issue 2, June 1987",Book Review: Towards the Automated Factory? the Need for Training,https://journals.sagepub.com/doi/abs/10.1177/026839628700200210
"Volume 2 Issue 1, March 1987",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839628700200101
"Volume 2 Issue 1, March 1987",IT Consultancy–Challenges and Opportunities,https://journals.sagepub.com/doi/abs/10.1177/026839628700200102
"Volume 2 Issue 1, March 1987",A User's View of IT Consultancy,https://journals.sagepub.com/doi/abs/10.1177/026839628700200103
"Volume 2 Issue 1, March 1987",IT Consultancy from a Technological Viewpoint,https://journals.sagepub.com/doi/abs/10.1177/026839628700200104
"Volume 2 Issue 1, March 1987",Putting Business First: The Strategy Challenge,https://journals.sagepub.com/doi/abs/10.1177/026839628700200105
"Volume 2 Issue 1, March 1987",Information Technology Consultancy from the Accounting Viewpoint,https://journals.sagepub.com/doi/abs/10.1177/026839628700200106
"Volume 2 Issue 1, March 1987",Applied Information Technology: From Data Processing to Strategic Information Systems,https://journals.sagepub.com/doi/abs/10.1177/026839628700200107
"Volume 2 Issue 1, March 1987",Continuing Education in Information Technology: National Policy and Problems 1980-85,https://journals.sagepub.com/doi/abs/10.1177/026839628700200108
"Volume 2 Issue 1, March 1987",Book Review: Strategic Value Analysis — a Modern Approach to Systems and Data Planning,https://journals.sagepub.com/doi/abs/10.1177/026839628700200109
"Volume 2 Issue 1, March 1987",Book Review: The Electronic Office in the Smaller Business,https://journals.sagepub.com/doi/abs/10.1177/026839628700200110
"Volume 1 Issue 4, December 1986",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839628600100401
"Volume 1 Issue 4, December 1986",Science of Information,https://journals.sagepub.com/doi/abs/10.1177/026839628600100402
"Volume 1 Issue 4, December 1986",Re-inventing Information: The Struggle for an Artificial Intelligence,https://journals.sagepub.com/doi/abs/10.1177/026839628600100403
"Volume 1 Issue 4, December 1986",Implementation of Voice Input to Computer Applications,https://journals.sagepub.com/doi/abs/10.1177/026839628600100404
"Volume 1 Issue 4, December 1986",The Cultural Impact of Computer Vision,https://journals.sagepub.com/doi/abs/10.1177/026839628600100405
"Volume 1 Issue 4, December 1986",Book Review: Analysis and Design of Information Systems,https://journals.sagepub.com/doi/abs/10.1177/026839628600100406
"Volume 1 Issue 4, December 1986",Book Review: Managing for Innovation – Leading Technical People,https://journals.sagepub.com/doi/abs/10.1177/026839628600100407
"Volume 1 Issue 4, December 1986",Book Review: Office Automation: A Social and Organizational Perspective,https://journals.sagepub.com/doi/abs/10.1177/026839628600100408
"Volume 1 Issue 3, September 1986",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839628600100301
"Volume 1 Issue 3, September 1986",DTI Office Automation Pilots,https://journals.sagepub.com/doi/abs/10.1177/026839628600100302
"Volume 1 Issue 3, September 1986",Speech Input Wordprocessor and Work Station,https://journals.sagepub.com/doi/abs/10.1177/026839628600100303
"Volume 1 Issue 3, September 1986",An Appraisal of the Competitive Benefits of IT,https://journals.sagepub.com/doi/abs/10.1177/026839628600100304
"Volume 1 Issue 3, September 1986",A Combined Videotex/Videodisc System for Tourist Information,https://journals.sagepub.com/doi/abs/10.1177/026839628600100305
"Volume 1 Issue 3, September 1986",Some Comments on the Nature and Use of Human Factors Standards for Software Interface Design,https://journals.sagepub.com/doi/abs/10.1177/026839628600100306
"Volume 1 Issue 3, September 1986",Review,https://journals.sagepub.com/doi/abs/10.1177/026839628600100307
"Volume 1 Issue 2, June 1986",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839628600100201
"Volume 1 Issue 2, June 1986",Introduction to the First Half of the Meeting,https://journals.sagepub.com/doi/abs/10.1177/026839628600100202
"Volume 1 Issue 2, June 1986",Information Technology at Degree Level,https://journals.sagepub.com/doi/abs/10.1177/026839628600100203
"Volume 1 Issue 2, June 1986",Information Technology and Further Education,https://journals.sagepub.com/doi/abs/10.1177/026839628600100204
"Volume 1 Issue 2, June 1986",Introduction to the Second Half of the Meeting,https://journals.sagepub.com/doi/abs/10.1177/026839628600100205
"Volume 1 Issue 2, June 1986",Information Technology and Schools,https://journals.sagepub.com/doi/abs/10.1177/026839628600100206
