,,URL,
"Volume 7, Issue 4",Pages 177-242 (August 1984),https://www.sciencedirect.com/science/article/pii/037872068490017X,The relevance of microcomputers to health improvement in developing countries
"Volume 7, Issue 4",Pages 177-242 (August 1984),https://www.sciencedirect.com/science/article/pii/0378720684900181,An effective database formation for decision support systems
"Volume 7, Issue 4",Pages 177-242 (August 1984),https://www.sciencedirect.com/science/article/pii/0378720684900193,Office automation in British rail — On delivering value to end users
"Volume 7, Issue 4",Pages 177-242 (August 1984),https://www.sciencedirect.com/science/article/pii/037872068490020X,"Effects of individual characteristics, organizational factors and task characteristics on computer programmer productivity and job satisfaction"
"Volume 7, Issue 4",Pages 177-242 (August 1984),https://www.sciencedirect.com/science/article/pii/0378720684900211,Entity-relationship approach
"Volume 7, Issue 4",Pages 177-242 (August 1984),https://www.sciencedirect.com/science/article/pii/0378720684900223,Workshop on reusability in programming
"Volume 7, Issue 4",Pages 177-242 (August 1984),https://www.sciencedirect.com/science/article/pii/0378720684900235,Third international conference on decision support systems
"Volume 7, Issue 4",Pages 177-242 (August 1984),https://www.sciencedirect.com/science/article/pii/0378720684900247,Calendar
"Volume 7, Issue 3",Pages 111-176 (June 1984),https://www.sciencedirect.com/science/article/pii/0378720684900399,A systems life cycle for office automation projects
"Volume 7, Issue 3",Pages 111-176 (June 1984),https://www.sciencedirect.com/science/article/pii/0378720684900405,A framework for systems analysis for decision support systems
"Volume 7, Issue 3",Pages 111-176 (June 1984),https://www.sciencedirect.com/science/article/pii/0378720684900417,Attitudes toward telecommuting: Implications for work-at-home programs
"Volume 7, Issue 3",Pages 111-176 (June 1984),https://www.sciencedirect.com/science/article/pii/0378720684900429,The impact of DSS on organizational communication
"Volume 7, Issue 3",Pages 111-176 (June 1984),https://www.sciencedirect.com/science/article/pii/0378720684900430,Working conference on prototyping
"Volume 7, Issue 3",Pages 111-176 (June 1984),https://www.sciencedirect.com/science/article/pii/0378720684900442,Beyond productivity: Information systems development for organizational effectiveness
"Volume 7, Issue 3",Pages 111-176 (June 1984),https://www.sciencedirect.com/science/article/pii/0378720684900454,SIGMOD 83
"Volume 7, Issue 3",Pages 111-176 (June 1984),https://www.sciencedirect.com/science/article/pii/0378720684900466,IFIP WG-8.1 working conference CRIS 85: Improving the practice
"Volume 7, Issue 3",Pages 111-176 (June 1984),https://www.sciencedirect.com/science/article/pii/0378720684900478,Calendar
"Volume 7, Issue 2",Pages 63-110 (April 1984),https://www.sciencedirect.com/science/article/pii/0378720684900107,A descriptive model of success for computer-based information systems
"Volume 7, Issue 2",Pages 63-110 (April 1984),https://www.sciencedirect.com/science/article/pii/0378720684900119,A user evaluation of information characteristics related to demand deposit systems: An empirical analysis
"Volume 7, Issue 2",Pages 63-110 (April 1984),https://www.sciencedirect.com/science/article/pii/0378720684900120,Empirical investigation of systems development practices and results
"Volume 7, Issue 2",Pages 63-110 (April 1984),https://www.sciencedirect.com/science/article/pii/0378720684900132,The impact of requirements analysis upon user satisfaction with packaged software
"Volume 7, Issue 2",Pages 63-110 (April 1984),https://www.sciencedirect.com/science/article/pii/0378720684900144,IFIP '83 — 9th World Computer Congress
"Volume 7, Issue 2",Pages 63-110 (April 1984),https://www.sciencedirect.com/science/article/pii/0378720684900156,Information systems
"Volume 7, Issue 2",Pages 63-110 (April 1984),https://www.sciencedirect.com/science/article/pii/0378720684900168,Calendar
"Volume 7, Issue 1",Pages 1-61 (February 1984),https://www.sciencedirect.com/science/article/pii/0378720684900016,Editorial Board
"Volume 7, Issue 1",Pages 1-61 (February 1984),https://www.sciencedirect.com/science/article/pii/0378720684900028,STROBE: A structured approach to observation of the decision-making environment
"Volume 7, Issue 1",Pages 1-61 (February 1984),https://www.sciencedirect.com/science/article/pii/037872068490003X,Project management: Have we applied all that we know?
"Volume 7, Issue 1",Pages 1-61 (February 1984),https://www.sciencedirect.com/science/article/pii/0378720684900041,An experiment in applying the adaptive design approach to DSS development
"Volume 7, Issue 1",Pages 1-61 (February 1984),https://www.sciencedirect.com/science/article/pii/0378720684900053,Levels of sophistication of information management systems and their upgrading
"Volume 7, Issue 1",Pages 1-61 (February 1984),https://www.sciencedirect.com/science/article/pii/0378720684900065,Information systems auditing
"Volume 7, Issue 1",Pages 1-61 (February 1984),https://www.sciencedirect.com/science/article/pii/0378720684900077,American institute for decision sciences annual meeting
"Volume 7, Issue 1",Pages 1-61 (February 1984),https://www.sciencedirect.com/science/article/pii/0378720684900089,Office automation conference
"Volume 7, Issue 1",Pages 1-61 (February 1984),https://www.sciencedirect.com/science/article/pii/0378720684900090,Calendar
"Volume 6, Issue 6",Pages 309-366 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900393,Information independent evaluation of information systems
"Volume 6, Issue 6",Pages 309-366 (1983),https://www.sciencedirect.com/science/article/pii/037872068390040X,Assessing participative systems design: Some conclusions from an exploratory study
"Volume 6, Issue 6",Pages 309-366 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900411,The incremental benefits of changes in the timeliness of information
"Volume 6, Issue 6",Pages 309-366 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900423,Computer-aided system for the database storage structure design
"Volume 6, Issue 6",Pages 309-366 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900435,Office systems research conference
"Volume 6, Issue 6",Pages 309-366 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900447,System sciences
"Volume 6, Issue 6",Pages 309-366 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900459,Calendar
"Volume 6, Issue 6",Pages 309-366 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900460,Subject index to volume 6
"Volume 6, Issue 6",Pages 309-366 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900472,Author index to volume 6
"Volume 6, Issue 5",Pages 255-308 (1983),https://www.sciencedirect.com/science/article/pii/037872068390023X,Impact of information systems on customers
"Volume 6, Issue 5",Pages 255-308 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900241,Going outside for MIS implementation
"Volume 6, Issue 5",Pages 255-308 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900253,A methodological framework for formulating information policy
"Volume 6, Issue 5",Pages 255-308 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900265,An empirical analysis of the computerization of interactive software evaluation systems
"Volume 6, Issue 5",Pages 255-308 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900277,Governmental and municipal data processing
"Volume 6, Issue 5",Pages 255-308 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900289,"Systems design for, with and by the users"
"Volume 6, Issue 5",Pages 255-308 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900290,Requirements engineering environments
"Volume 6, Issue 5",Pages 255-308 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900307,Calendar
"Volume 6, Issue 4",Pages 203-254 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900071,The role of the champion in DSS implementation
"Volume 6, Issue 4",Pages 203-254 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900083,Physical database design: A DSS approach
"Volume 6, Issue 4",Pages 203-254 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900095,Functional requirements for the development and use of a software-cost database
"Volume 6, Issue 4",Pages 203-254 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900101,Learning to apply interactive graphics in computer-aided design — some UK user experience
"Volume 6, Issue 4",Pages 203-254 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900113,Evaluating decision support software: A managerial perspective
"Volume 6, Issue 4",Pages 203-254 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900125,Seminars on software technology
"Volume 6, Issue 4",Pages 203-254 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900137,Calendar
"Volume 6, Issue 3",Pages 133-201 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900319,Management implications of job control language standardisation
"Volume 6, Issue 3",Pages 133-201 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900320,MERISE: An information system design and development methodology
"Volume 6, Issue 3",Pages 133-201 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900332,On the assimilation of laboratory data by general medical practitioners
"Volume 6, Issue 3",Pages 133-201 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900344,The relationship between computerization and performance: A strategy for maximizing the economic benefits of computerization
"Volume 6, Issue 3",Pages 133-201 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900356,1982 Conference on information systems
"Volume 6, Issue 3",Pages 133-201 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900368,Pattern recognition
"Volume 6, Issue 3",Pages 133-201 (1983),https://www.sciencedirect.com/science/article/pii/037872068390037X,SMIS 14th annual conference — Strategic planning and information management
"Volume 6, Issue 3",Pages 133-201 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900381,Calendar
"Volume 6, Issue 2",Pages 91-131 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900010,Decision support for manufacturing management
"Volume 6, Issue 2",Pages 91-131 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900022,Methods of system development in Finland
"Volume 6, Issue 2",Pages 91-131 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900034,The human side of systems: an experiential approach
"Volume 6, Issue 2",Pages 91-131 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900046,Knowledge engineering concepts for decision support system design and implementation
"Volume 6, Issue 2",Pages 91-131 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900058,Processes and tools for decision support
"Volume 6, Issue 2",Pages 91-131 (1983),https://www.sciencedirect.com/science/article/pii/037872068390006X,Calendar
"Volume 6, Issue 1",Pages 1-90 (1983),https://www.sciencedirect.com/science/article/pii/0378720683900149,Editorial Board
